data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6864239,368,IRQ23445,23445,13-Feb-20,2020,1,Riots,Violent demonstration,Rioters (Iraq),,5,Police Forces of Iraq (2018-),,1,15,Middle East,Iraq,Baghdad,Baghdad,,Baghdad,33.3248,44.4213,1,Basnews; Al Maloomah; Al Mirbad,National,On Feb 13 demonstrators in Baghdad calling for another Prime Minister to form the interim government and the fulfillment of the demands of the popular movement in Iraq reportedly attacked police forces using Molotov cocktails and 3 hand grenades in clashes in Baghdad city as security forces fired tear gas and live fire to disperse demonstrations leaving 17 demonstrator injured and a number of police forces. [size=no report],0,1581955326,IRQ
6864240,368,IRQ23447,23447,13-Feb-20,2020,1,Battles,Armed clash,Police Forces of Iraq (2018-),Police Forces of Iraq (2018-) Iraqi National Intelligence Service,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Kirkuk,Haweeja,,Nahiyat ar Riyad,35.269,43.9108,1,Al Maloomah; Al Ghad Press,National,On Feb 13 Iraqi police forces in coordination with intelligence officers killed an IS militant on the outskirts of Ar Riyad in Kirkuk province.,1,1581955326,IRQ
6864499,368,IRQ23454,23454,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Women (Iraq),6,,,0,60,Middle East,Iraq,Missan,Amara,,Amara,31.8356,47.1448,1,Liveuamap,Local partner-New media,On Feb 13 demonstrators including a large number of women came out in Amara city in support of the calls for another Prime Minister to form the interim government and the fulfillment of the demands of the popular movement in Iraq. [size=no report],0,1581955327,IRQ
6864500,368,IRQ23455,23455,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Women (Iraq),6,,,0,60,Middle East,Iraq,Babylon,Hilla,,Hilla,32.4637,44.4196,1,Liveuamap,Local partner-New media,On Feb 13 Iraqi women took to the streets of central Hilla in defiance of Shiite cleric Muqtada al Sadr's calls for gender segregation at anti-government protest sites. [size=no report],0,1581955327,IRQ
6864545,368,IRQ23453,23453,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Kurdish Ethnic Group (Iraq),6,,,0,60,Middle East,Iraq,Kirkuk,Kirkuk,,Kirkuk,35.4681,44.3922,1,ROJ News,Regional,On Feb 13 dozens of Kurds and civil society organizations gathered in Kirkuk city for a protest rally on the occasion of the 21st anniversary of abduction of the leader of the PKK Abdullah Ocalan. [size=dozens],0,1581955327,IRQ
6864548,368,IRQ23452,23452,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Kurdish Ethnic Group (Iraq),6,,,0,60,Middle East,Iraq,Erbil,Erbil,,Erbil,36.1926,44.0106,1,ROJ News,Regional,On Feb 13 pro-socialist Kurdish protesters in Erbil city demanded that the government pay attention to the families of those killed on Communist Martyr Day on February 14. [size=no report],0,1581955327,IRQ
6864552,368,IRQ23449,23449,13-Feb-20,2020,1,Strategic developments,Change to group/activity,Military Forces of Iraq (2018-),,1,,,0,10,Middle East,Iraq,Anbar,Al Qaim,,Al Qaim,34.3669,41.1389,2,Rudaw,National,Security measures: On Feb 13 Iraqi security forces launched a new operation targeting IS sleeper cells in areas of Anbar province bordering Syria and Jordan (coded near al Qaim). The new operation dubbed 'The Heroes of Iraq' will not include the US-led coalition or the PMF. It was launched because of the recent uptick in IS activity.,0,1581955327,IRQ
6864560,368,IRQ23433,23433,13-Feb-20,2020,1,Battles,Armed clash,Islamic State (Iraq),,2,Military Forces of Iraq (2018-),Police Forces of Iraq (2018-); Unidentified Communal Militia (Iraq),1,12,Middle East,Iraq,Diyala,Khanaqin,,Khanaqin,34.3482,45.3906,2,Xinhua,International,On Feb 13 IS militants targeted a joint army and police checkpoint near the town of Khanaqin. During the attack a civilian car was caught in the crossfire while approaching the checkpoint killing two people inside the car and two security members were also wounded. An army patrol was dispatched to the scene but was hit by a roadside bomb wounding two soldiers and an officer nearby villagers took up arms to support the security forces but IS militants opened fire on them and wounded six villagers.,2,1581955327,IRQ
6864336,368,IRQ23448,23448,13-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2018-),,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Anbar,Haditha,,Alsawar,33.9781,42.5437,3,Al Maloomah,National,On Feb 13 an airstrike by Iraqi forces targeted an IS vehicle in the southern Wadi Hawran area Anbar province destroying it and killing all those on board. Unknown reported fatalities coded as 3.,3,1581955327,IRQ
6864339,368,IRQ23446,23446,13-Feb-20,2020,1,Battles,Armed clash,Military Forces of Iraq (2018-),,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Anbar,Ramadi,,Ramadi,33.4206,43.3078,3,Al Maloomah,National,On Feb 13 Iraqi forces backed by the airforce targeted and destroyed three IS underground tunnels in the western Anbar desert with no reported injuries or fatalities.,0,1581955327,IRQ
6864341,368,IRQ23444,23444,13-Feb-20,2020,1,Battles,Armed clash,Islamic State (Iraq),,2,Military Forces of Iraq (2018-) Popular Mobilization Forces,Kataib Hezbollah (Iraq),1,12,Middle East,Iraq,Babylon,Mahawil,,Jufr Al Nasr,32.9176,44.2293,2,Al Maloomah,National,On Feb 13 the PMF's Kataib Hezbollah 47th brigade repelled an IS attack in al Farisiyah area in Jurf al Nasr in Babylon province with no reported injuries or fatalities.,0,1581955327,IRQ
6864352,368,IRQ23438,23438,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Students (Iraq),6,,,0,60,Middle East,Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,Al Mirbad,National,On Feb 13 hundreds of students and relatives of those killed in the anti-government demonstrations came out in Nassriya city in support of the calls for another Prime Minister to form the interim government and the fulfillment of the demands of the popular movement in Iraq. [size=hundreds],0,1581955327,IRQ
6864360,368,IRQ23437,23437,13-Feb-20,2020,1,Riots,Violent demonstration,Rioters (Iraq),,5,,,0,50,Middle East,Iraq,Wassit,Kut,,Kut,32.5056,45.8247,1,Al Mirbad,National,On Feb 13 demonstrators in Kut city blocked a major bridge using burning tires in rejection of the Prime Minister designate and calling for another nominee to form the interim government. [size=no report],0,1581955327,IRQ
6864362,368,IRQ23442,23442,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Lawyers (Iraq),6,,,0,60,Middle East,Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,Al Mirbad,National,On Feb 13 dozens of lawyers from the Iraqi Lawyers union in Thi-Qar province organized a protest in Nassriya city outside of the Appeals Court building to condemn and denounce the assassination attempt on the lawyer and activist by unknown gunmen. [size=dozens],0,1581955327,IRQ
6864372,368,IRQ23439,23439,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Women (Iraq),6,,,0,60,Middle East,Iraq,Muthanna,As Samawah,,As Samawah,31.3059,45.2799,1,Al Mirbad,National,On Feb 13 demonstrators including a large number of women came out in As Samawah city in support of the calls for another Prime Minister to form the interim government and the fulfillment of the demands of the popular movement in Iraq. [size=no report],0,1581955327,IRQ
6864373,368,IRQ23440,23440,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Teachers (Iraq),6,,,0,60,Middle East,Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,1,Al Mirbad,National,On Feb 13 dozens of lecturers organized a demonstration in front of the building of the General Directorate of Education in Diwaniya city demanding their conversion to ministerial contracts. [size=dozens],0,1581955327,IRQ
6864374,368,IRQ23441,23441,13-Feb-20,2020,1,Riots,Violent demonstration,Rioters (Iraq),,5,Police Forces of Iraq (2018-),,1,15,Middle East,Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,Al Mirbad,National,On Feb 13 hundreds of demonstrators in Nassriya city blocked roads using burning tires in support of the calls for another Prime Minister to form the interim government and the fulfillment of the demands of the popular movement in Iraq. Clashes with police forces left 27 demonstrators injured. [size=hundreds],0,1581955327,IRQ
6864378,368,IRQ23443,23443,13-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Iraq),,3,Military Forces of Iraq (2018-),Military Forces of United States,1,13,Middle East,Iraq,Kirkuk,Kirkuk,,Kirkuk,35.4681,44.3922,1,Al Mirbad,National,On Feb 13 an unidentified rocket fell inside the K1 Iraqi base hosting US forces with no reported injuries or fatalities.,0,1581955327,IRQ
6864234,368,IRQ23424,23424,12-Feb-20,2020,1,Riots,Violent demonstration,Rioters (Iraq),,5,Police Forces of Iraq (2018-),,1,15,Middle East,Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,Al Sumaria TV; Al Mirbad,National,On Feb 12 clashes between demonstrators who blocked roads and bridges using burning tires and throwing rocks calling for the complete overhaul of the political system and in rejection of the Prime Minister and police forces using live fire left 13 demonstrators and 5 policemen reportedly injured in Nassriya city as they attempted to disperse the demonstration. [size=no report],0,1581955326,IRQ
6864235,368,IRQ23425,23425,12-Feb-20,2020,1,Riots,Violent demonstration,Rioters (Iraq),,5,Police Forces of Iraq (2018-),,1,15,Middle East,Iraq,Baghdad,Baghdad,,Baghdad,33.3248,44.4213,1,Al Sumaria TV; Sotaliraq; Xinhua,National-International,On Feb 12 clashes between demonstrators calling for the complete overhaul of the political system and in rejection of the Prime Minister and police forces using rubber bullets and tear gas left 4 demonstrators in Baghdad city suffering from suffocation as they attempted to reopen the bridges and squares blocked for demonstrations. [size=no report],0,1581955326,IRQ
6864236,368,IRQ23430,23430,12-Feb-20,2020,1,Riots,Violent demonstration,Rioters (Iraq),,5,Police Forces of Iraq (2018-),,1,15,Middle East,Iraq,Babylon,Hilla,,Hilla,32.4637,44.4196,1,Yaqein; Al Mirbad; Basnews; Liveuamap,Local partner-New media,On Feb 12 demonstrators gathered in front of the house of the governor of Babylon in Hilla city calling for his resignation from his position and reportedly clashed with security forces when they tried to storm his home reportedly assaulting a police officer and police forces used tear gas and live fire to disperse the demonstration leaving 7 demonstrators injured. [size=no report],0,1581955326,IRQ
6864553,368,IRQ23427,23427,12-Feb-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),,2,Civilians (Iraq),,7,27,Middle East,Iraq,Ninewa,Mosul,,Mosul - Al-Hadbaa,36.396,43.1506,1,Sotaliraq,National,On Feb 12 8 civilians were injured by the explosion of an IS IED in al-Rashidiyah area (Al Hadbaa) Mosul.,0,1581955327,IRQ
6864333,368,IRQ23426,23426,12-Feb-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Iraq),,3,Civilians (Iraq),Lawyers (Iraq),7,37,Middle East,Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,Al Ghad Press,National,On Feb 12 an unidentified armed attack targeted and killed a prominent activist who was also lawyer in front of a court in Nassriya city.,1,1581955327,IRQ
6864363,368,IRQ23428,23428,12-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Farmers (Iraq),6,,,0,60,Middle East,Iraq,Muthanna,As Samawah,,As Samawah,31.3059,45.2799,1,Al Mirbad,National,On Feb 12 dozens of farmers in As Samawah city in Al-Muthanna province organized a demonstration in front of the Agricultural Directorate building to demand support for the agricultural sector and compensation for those affected by the rain fall during the last season. [size=dozens],0,1581955327,IRQ
6864376,368,IRQ23429,23429,12-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),,6,,,0,60,Middle East,Iraq,Muthanna,As Samawah,,As Samawah,31.3059,45.2799,1,Al Mirbad,National,On Feb 12 protesters staged a protest and shut down an asphalt plant in the Al-Tawbah area south of Muthanna to protest the deterioration of services in their area. [size=no report],0,1581955327,IRQ
6864377,368,IRQ23431,23431,12-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),,6,,,0,60,Middle East,Iraq,Muthanna,As Samawah,,As Samawah,31.3059,45.2799,1,Al Mirbad,National,On Feb 12 dozens of demonstrators protested in front of Al-Muthanna Health department building in As Samawah city demanding accountability for the negligence in the Al Hussein Hospital fire accident in As Samawah which resulted in the death of 4 people and the injury of 25 others. [size=dozens],0,1581955327,IRQ
6864417,368,IRQ23432,23432,11-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Iraq),,2,,,0,20,Middle East,Iraq,Kirkuk,Daquq,,Daquq,35.1392,44.4491,1,Basnews,Subnational,On Feb 12 IS militants fired three Katyusha rockets in central Daquq south of Kirkuk with no reported injuries or fatalities.,0,1581955327,IRQ
6864233,368,IRQ23417,23417,11-Feb-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Iraq),,3,Civilians (Iraq),Labour Group (Iraq),7,37,Middle East,Iraq,Baghdad,Mansour,,Baghdad - Mansour,33.3158,44.3515,1,Al Maloomah; Basnews,National,On Feb 11 the director-general of al-Rashid TV was assassinated by unidentified armed men in al Jamaa neighborhood (Mansour) Baghdad city.,1,1581955326,IRQ
6864538,368,IRQ23477,23477,11-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Dahuk,Amedi,,Amadiya,37.0921,43.4877,2,People's Defense Forces,Other,HPG reported that on February 11 Turkish Army Forces conducted airstrikes against PKK targets in Sida area (Kurdish name) in Zap (Amadiya) region of Dahuk Northern Iraq. No casualties occurred in the attack.,0,1581955327,IRQ
6864540,368,IRQ23476,23476,11-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Erbil,Mergasur,,Mergasur,36.8431,44.3009,2,People's Defense Forces,Other,HPG reported that on February 11 Turkish Army Forces conducted airstrikes against PKK targets on Suleyman hill (Kurdish name) in Avasin (Mergasur) region of Erbil Northern Iraq. No casualties occurred in the attack.,0,1581955327,IRQ
