data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6861290,760,SYR75399,75399,04-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,YPG: Peoples Protection Units,,2,Civilians (Syria),,7,27,Middle East,Syria,Aleppo,Jarablus,Jarablus,Muhsinli,36.6491,37.883,1,Liveuamap; SOHR,Local partner-New media,On 04 February 2020 kurdish forces shelled Muhsinli in Aleppo countryside injuring a child. No fatalities were reported.,0,1581364068,SYR
6861296,760,SYR75072,75072,04-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Aleppo,Jebel Saman,Zarbah,Jazraya,35.8612,36.9868,1,Liveuamap,Local partner-New media,On 04 February 2020 Russian warplanes carried out airstrikes on Jazraya in Aleppo countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861303,760,SYR75096,75096,04-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Aleppo,Jebel Saman,Atareb,Urum al-Kubra,36.1482,36.9478,1,Liveuamap,Local partner-New media,On 04 February 2020 Russian warplanes carried out airstrikes on Urum al-Kubra in Aleppo countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861312,760,SYR75182,75182,03-Feb-20,2020,1,Battles,Armed clash,Opposition Rebels (Syria),,2,Militia (Pro-Iran),,3,23,Middle East,Syria,Aleppo,Jebel Saman,Zarbah,Khalsa,36.0563,37.0531,2,Liveuamap,Local partner-New media,On 03 February 2020 clashes between rebel factions and Iranian militias on the Khalsa front in the southern Aleppo countryside.,0,1581364068,SYR
6861326,760,SYR75258,75258,03-Feb-20,2020,1,Battles,Government regains territory,Military Forces of Syria (2000-),,1,Opposition Rebels (Syria),,2,12,Middle East,Syria,Idleb,Ariha,Ariha,Ruwaiha,35.7378,36.695,1,Liveuamap,Local partner-New media,On 03 February 2020 regime forces captured Ruwaiha town in Idleb countryside after clashes with the rebel factions. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861333,760,SYR75250,75250,03-Feb-20,2020,1,Battles,Government regains territory,Military Forces of Syria (2000-),,1,Opposition Rebels (Syria),,2,12,Middle East,Syria,Idleb,Idleb,Saraqab,Mardikh,35.811,36.7906,1,Liveuamap,Local partner-New media,On 03 February 2020 regime forces captured Mardikh town in Idleb countryside after clashes with the rebel factions. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861334,760,SYR75144,75144,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-) Syrian Arab Air Force,Military Forces of Russia (2000-),1,,,0,10,Middle East,Syria,Aleppo,Jebel Saman,Zarbah,Zarbah,36.0701,36.9789,1,Liveuamap,Local partner-New media,On 03 February 2020 Russian warplanes carried out airstrikes on Zarbah in Aleppo countryside amid regime helicopters dropping barrel bombs on the town. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861343,760,SYR75245,75245,03-Feb-20,2020,1,Battles,Government regains territory,Military Forces of Syria (2000-),,1,Opposition Rebels (Syria),,2,12,Middle East,Syria,Idleb,Ariha,Ariha,Kadoura,35.7885,36.6921,1,Liveuamap,Local partner-New media,On 03 February 2020 regime forces captured Kadoura town in Idleb countryside after clashes with the rebel factions. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861353,760,SYR75302,75302,03-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Ansar al Tawhid,,2,,,0,20,Middle East,Syria,Idleb,Idleb,Saraqab,Jobas,35.8373,36.7609,1,Liveuamap,Local partner-New media,On 03 February 2020 Ansar al Tawhid shelled Jobas in eastern Idlib countryside with heavy artillery and rockets. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861356,760,SYR75322,75322,03-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Syria (2000-),,1,,,0,10,Middle East,Syria,Idleb,Ariha,Ariha,Maarbalit,35.8084,36.6605,1,Liveuamap,Local partner-New media,On 03 February 2020 regime forces shelled Maarbalit in Idleb countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861359,760,SYR75210,75210,03-Feb-20,2020,1,Strategic developments,Change to group/activity,Global Coalition Against Daesh,,8,,,0,80,Middle East,Syria,Al-Hasakeh,Quamishli,Quamishli,Quamishli,37.0447,41.2262,2,Liveuamap,Local partner-New media,Movement of forces: On 03 February 2020 another International Coalition Convoy has entered SDF areas and headed towards Quamishli City.,0,1581364068,SYR
6861364,760,SYR75217,75217,03-Feb-20,2020,1,Strategic developments,Change to group/activity,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Syria,Idleb,Harim,Dana,Kafr Lusin,36.2555,36.7148,1,Liveuamap,Local partner-New media,Movement of forces: On 03 February 2020 a Turkish military convoy comprising more than 40 tanks and a number of rocket launchers enters Idlib governorate through Kafr Lusin border crossing.,0,1581364068,SYR
6861370,760,SYR75347,75347,03-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,Military Forces of Syria (2000-),,1,18,Middle East,Syria,Aleppo,A'zaz,Tall Refaat,Tall Refaat,36.4726,37.0941,2,Liveuamap,Local partner-New media,On 03 February 2020 Turkish forces shelled regime forces positions in the vicinity of Tall Refaat in Aleppo countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861374,760,SYR75296,75296,03-Feb-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Syria),,3,Military Forces of Turkey (2016-),,8,38,Middle East,Syria,Aleppo,Afrin,Jandairis,Jandairis,36.3925,36.6896,1,Liveuamap,Local partner-New media,On 03 February 2020 an explosion occured in a Turkish base in Jandairis in Afrin. Unknown what the cause is at this time. Neither injuries nor fatalities were reported.,0,1581364068,SYR
